lemma	Louw-Nida	Category	book	chap	total_words	sentence_Ix	token_Ix	kwic
ἐν	83.0	indeclinable	Acts	9	828	17	158	 [[ ἐν ]] 
δαμασκός	93.0	toponym	Acts	9	828	17	159	 [[ Δαμασκῷ ]] 
πρός	83.0	indeclinable	Acts	9	828	18	164	 [[ πρὸς ]] 
ἐν	83.0	indeclinable	Acts	9	828	18	166	 [[ ἐν ]] 
πρός	83.0	indeclinable	Acts	9	828	22	181	 [[ πρὸς ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	22	183	 [[ Ἀναστὰς ]] 
πορεύομαι	15.0	vbs. of motion	Acts	9	828	22	184	 [[ πορεύθητι ]] 
ἐπί	83.0	indeclinable	Acts	9	828	22	185	 [[ ἐπὶ ]] 
ῥύμη	1.0	road	Acts	9	828	22	187	 [[ ῥύμην ]] 
ἐν	83.0	indeclinable	Acts	9	828	22	193	 [[ ἐν ]] 
οἰκία	7.0	buildings	Acts	9	828	22	194	 [[ οἰκίᾳ ]] 
ταρσεύς	93.0	toponym	Acts	9	828	22	198	 [[ Ταρσέα ]] 
ἐν	83.0	indeclinable	Acts	9	828	23	206	 [[ ἐν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	9	828	23	210	 [[ εἰσελθόντα ]] 
ἀπό	84.0	indeclinable	Acts	9	828	26	223	 [[ ἀπὸ ]] 
περί	83.0	indeclinable	Acts	9	828	26	225	 [[ περὶ ]] 
ἐν	83.0	indeclinable	Acts	9	828	26	235	 [[ ἐν ]] 
ἰερουσαλήμ	93.0	toponym	Acts	9	828	26	236	 [[ Ἰερουσαλήμ ]] 
ὧδε	83.0	indeclinable	Acts	9	828	26	239	 [[ ὧδε ]] 
παρά	83.0	indeclinable	Acts	9	828	26	242	 [[ παρὰ ]] 
πρός	83.0	indeclinable	Acts	9	828	28	255	 [[ πρὸς ]] 
πορεύομαι	15.0	vbs. of motion	Acts	9	828	29	259	 [[ Πορεύου ]] 
βαστάζω	15.0	other vbs.	Acts	9	828	31	267	 [[ βαστάσαι ]] 
ἐνώπιον	83.0	indeclinable	Acts	9	828	31	271	 [[ ἐνώπιον ]] 
ἰσραήλ		toponym	Acts	9	828	31	278	 [[ Ἰσραήλ ]] 
ἀπέρχομαι	15.0	vbs. of motion	Acts	9	828	34	293	 [[ ἀπῆλθεν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	9	828	34	297	 [[ εἰσῆλθεν ]] 
εἰς	83.0	indeclinable	Acts	9	828	34	298	 [[ εἰς ]] 
οἰκία	7.0	buildings	Acts	9	828	34	300	 [[ οἰκίαν ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	9	828	36	312	 [[ ἀπέσταλκέν ]] 
ἐν	83.0	indeclinable	Acts	9	828	37	318	 [[ ἐν ]] 
ὁδός	1.0	road	Acts	9	828	37	320	 [[ ὁδῷ ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	9	828	37	322	 [[ ἤρχου ]] 
ἀποπίπτω	15.0	other vbs.	Acts	9	828	38	332	 [[ ἀπέπεσαν ]] 
ἀπό	84.0	indeclinable	Acts	9	828	38	334	 [[ ἀπὸ ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	38	342	 [[ ἀναστὰς ]] 
ἐν	83.0	indeclinable	Acts	9	828	39	353	 [[ ἐν ]] 
δαμασκός	93.0	toponym	Acts	9	828	39	354	 [[ Δαμασκῷ ]] 
ἐν	83.0	indeclinable	Acts	9	828	39	361	 [[ ἐν ]] 
συναγωγή	7.0	buildings	Acts	9	828	39	363	 [[ συναγωγαῖς ]] 
ἐν	83.0	indeclinable	Acts	9	828	41	387	 [[ ἐν ]] 
ὧδε	83.0	indeclinable	Acts	9	828	41	395	 [[ ὧδε ]] 
εἰς	83.0	indeclinable	Acts	9	828	41	396	 [[ εἰς ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	9	828	41	398	 [[ ἐληλύθει ]] 
ἄγω	15.0	other vbs.	Acts	9	828	41	402	 [[ ἀγάγῃ ]] 
ἐπί	83.0	indeclinable	Acts	9	828	41	403	 [[ ἐπὶ ]] 
κατοικέω	85.0	vbs. of motion	Acts	9	828	42	416	 [[ κατοικοῦντας ]] 
ἐν	83.0	indeclinable	Acts	9	828	42	417	 [[ ἐν ]] 
δαμασκός	93.0	toponym	Acts	9	828	42	418	 [[ Δαμασκῷ ]] 
ἀναιρέω		other vbs.	Acts	9	828	43	434	 [[ ἀνελεῖν ]] 
πύλη	7.0	buildings	Acts	9	828	46	448	 [[ πύλας ]] 
ἀναιρέω		other vbs.	Acts	9	828	46	455	 [[ ἀνέλωσιν ]] 
διά	84.0	indeclinable	Acts	9	828	47	463	 [[ διὰ ]] 
τεῖχος	7.0	buildings	Acts	9	828	47	465	 [[ τείχους ]] 
καθίημι	15.0	other vbs.	Acts	9	828	47	466	 [[ καθῆκαν ]] 
χαλάω	15.0	vbs. of motion	Acts	9	828	47	468	 [[ χαλάσαντες ]] 
ἐν	83.0	indeclinable	Acts	9	828	47	469	 [[ ἐν ]] 
παραγίγνομαι	15.0	vbs. of motion	Acts	9	828	49	472	 [[ Παραγενόμενος ]] 
εἰς	83.0	indeclinable	Acts	9	828	49	474	 [[ εἰς ]] 
ἰερουσαλήμ	93.0	toponym	Acts	9	828	49	475	 [[ Ἰερουσαλὴμ ]] 
ἄγω	15.0	other vbs.	Acts	9	828	51	494	 [[ ἤγαγεν ]] 
πρός	83.0	indeclinable	Acts	9	828	51	495	 [[ πρὸς ]] 
ἐν	83.0	indeclinable	Acts	9	828	51	502	 [[ ἐν ]] 
ὁδός	1.0	road	Acts	9	828	51	504	 [[ ὁδῷ ]] 
ἐν	83.0	indeclinable	Acts	9	828	52	514	 [[ ἐν ]] 
δαμασκός	93.0	toponym	Acts	9	828	52	515	 [[ Δαμασκῷ ]] 
ἐν	83.0	indeclinable	Acts	9	828	52	517	 [[ ἐν ]] 
εἰσπορεύομαι	15.0	vbs. of motion	Acts	9	828	52	527	 [[ εἰσπορευόμενος ]] 
ἐκπορεύομαι	15.0	vbs. of motion	Acts	9	828	52	529	 [[ ἐκπορευόμενος ]] 
εἰς	83.0	indeclinable	Acts	9	828	52	530	 [[ εἰς ]] 
ἰερουσαλήμ	93.0	toponym	Acts	9	828	52	531	 [[ Ἰερουσαλήμ ]] 
ἐν	83.0	indeclinable	Acts	9	828	52	533	 [[ ἐν ]] 
πρός	83.0	indeclinable	Acts	9	828	53	543	 [[ πρὸς ]] 
ἀναιρέω		other vbs.	Acts	9	828	54	549	 [[ ἀνελεῖν ]] 
κατάγω	15.0	vbs. of motion	Acts	9	828	56	556	 [[ κατήγαγον ]] 
εἰς	83.0	indeclinable	Acts	9	828	56	558	 [[ εἰς ]] 
ἐξαποστέλλω	15.0	vbs. of motion	Acts	9	828	56	561	 [[ ἐξαπέστειλαν ]] 
εἰς	83.0	indeclinable	Acts	9	828	56	563	 [[ εἰς ]] 
ταρσός	93.0	toponym	Acts	9	828	56	564	 [[ Ταρσόν ]] 
ἰουδαία	93.0	toponym	Acts	9	828	58	573	 [[ Ἰουδαίας ]] 
γαλιλαία	93.0	toponym	Acts	9	828	58	575	 [[ Γαλιλαίας ]] 
οἰκοδομέω	45.0	other vbs.	Acts	9	828	58	580	 [[ οἰκοδομουμένη ]] 
πορεύομαι	15.0	vbs. of motion	Acts	9	828	58	582	 [[ πορευομένη ]] 
διέρχομαι	15.0	vbs. of motion	Acts	9	828	60	598	 [[ διερχόμενον ]] 
διά	84.0	indeclinable	Acts	9	828	60	599	 [[ διὰ ]] 
κατέρχομαι	15.0	vbs. of motion	Acts	9	828	60	601	 [[ κατελθεῖν ]] 
πρός	83.0	indeclinable	Acts	9	828	60	603	 [[ πρὸς ]] 
κατοικέω	85.0	vbs. of motion	Acts	9	828	60	607	 [[ κατοικοῦντας ]] 
λύδδα	93.0	toponym	Acts	9	828	60	608	 [[ Λύδδα ]] 
ἐκεῖ	83.0	indeclinable	Acts	9	828	62	612	 [[ ἐκεῖ ]] 
ἐκ	84.0	indeclinable	Acts	9	828	63	617	 [[ ἐξ ]] 
κατάκειμαι	17.0	vbs. of motion	Acts	9	828	63	620	 [[ κατακείμενον ]] 
ἐπί	83.0	indeclinable	Acts	9	828	63	621	 [[ ἐπὶ ]] 
κράβαττος		buildings	Acts	9	828	63	622	 [[ κραβάττου ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	66	637	 [[ ἀνάστηθι ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	67	643	 [[ ἀνέστη ]] 
κατοικέω	85.0	vbs. of motion	Acts	9	828	67	650	 [[ κατοικοῦντες ]] 
λύδδα	93.0	toponym	Acts	9	828	67	651	 [[ Λύδδα ]] 
ἐπιστρέφω	15.0	vbs. of motion	Acts	9	828	67	656	 [[ ἐπέστρεψαν ]] 
ἐπί	83.0	indeclinable	Acts	9	828	67	657	 [[ ἐπὶ ]] 
ἐν	83.0	indeclinable	Acts	9	828	68	661	 [[ Ἐν ]] 
ἰόππη	93.0	toponym	Acts	9	828	68	662	 [[ Ἰόππῃ ]] 
ἐν	83.0	indeclinable	Acts	9	828	71	685	 [[ ἐν ]] 
τίθημι	85.0	other vbs.	Acts	9	828	72	694	 [[ ἔθηκαν ]] 
ἐν	83.0	indeclinable	Acts	9	828	72	696	 [[ ἐν ]] 
ὑπερῷον	7.0	buildings	Acts	9	828	72	697	 [[ ὑπερῴῳ ]] 
ἐγγύς	83.0	indeclinable	Acts	9	828	73	699	 [[ ἐγγὺς ]] 
λύδδα	93.0	toponym	Acts	9	828	73	702	 [[ Λύδδας ]] 
ἰόππη	93.0	toponym	Acts	9	828	73	704	 [[ Ἰόππῃ ]] 
ἐν	83.0	indeclinable	Acts	9	828	73	711	 [[ ἐν ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	9	828	73	713	 [[ ἀπέστειλαν ]] 
πρός	83.0	indeclinable	Acts	9	828	73	716	 [[ πρὸς ]] 
διέρχομαι	15.0	vbs. of motion	Acts	9	828	74	721	 [[ διελθεῖν ]] 
ἕως	84.0	indeclinable	Acts	9	828	74	722	 [[ ἕως ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	76	725	 [[ ἀναστὰς ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	9	828	76	728	 [[ συνῆλθεν ]] 
παραγίγνομαι	15.0	vbs. of motion	Acts	9	828	76	731	 [[ παραγενόμενον ]] 
ἀνάγω	15.0	vbs. of motion	Acts	9	828	76	732	 [[ ἀνήγαγον ]] 
εἰς	83.0	indeclinable	Acts	9	828	76	733	 [[ εἰς ]] 
ὑπερῷον	7.0	buildings	Acts	9	828	76	735	 [[ ὑπερῷον ]] 
παρίστημι	85.0	vbs. of motion	Acts	9	828	77	737	 [[ παρέστησαν ]] 
ἐκβάλλω	15.0	other vbs.	Acts	9	828	79	756	 [[ ἐκβαλὼν ]] 
ἔξω	83.0	indeclinable	Acts	9	828	79	758	 [[ ἔξω ]] 
τίθημι	85.0	other vbs.	Acts	9	828	79	763	 [[ θεὶς ]] 
ἐπιστρέφω	15.0	vbs. of motion	Acts	9	828	79	768	 [[ ἐπιστρέψας ]] 
πρός	83.0	indeclinable	Acts	9	828	79	769	 [[ πρὸς ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	80	774	 [[ ἀνάστηθι ]] 
ἀνακαθίζω	17.0	vbs. of motion	Acts	9	828	82	785	 [[ ἀνεκάθισεν ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	9	828	83	791	 [[ ἀνέστησεν ]] 
παρίστημι	85.0	vbs. of motion	Acts	9	828	84	800	 [[ παρέστησεν ]] 
ἰόππη	93.0	toponym	Acts	9	828	86	810	 [[ Ἰόππης ]] 
ἐπί	83.0	indeclinable	Acts	9	828	86	814	 [[ ἐπὶ ]] 
μένω	85.0	vbs. of motion	Acts	9	828	88	822	 [[ μεῖναι ]] 
ἐν	83.0	indeclinable	Acts	9	828	88	823	 [[ ἐν ]] 
ἰόππη	93.0	toponym	Acts	9	828	88	824	 [[ Ἰόππῃ ]] 
παρά	83.0	indeclinable	Acts	9	828	88	825	 [[ παρά ]] 
ἐν	83.0	indeclinable	Acts	10	883	0	4	δέ τις ἐν [[ ἐν ]] ὀνόματι Κορνήλιος ἑκατοντάρχης
ἐκ	84.0	indeclinable	Acts	10	883	0	9	Κορνήλιος ἑκατοντάρχης ἐκ [[ ἐκ ]] τῆς καλουμένης Ἰταλικῆς
ἰταλικός	93.0	toponym	Acts	10	883	0	13	τῆς καλουμένης Ἰταλικῆς [[ Ἰταλικῆς ]] εὐσεβὴς καὶ φοβούμενος
οἶκος	7.0	buildings	Acts	10	883	0	23	παντὶ τῷ οἴκῳ [[ οἴκῳ ]] ποιῶν ἐλεημοσύνας πολλὰς
διά	84.0	indeclinable	Acts	10	883	0	34	τοῦ θεοῦ διὰ [[ διὰ ]]   εἶδεν ἐν
ἐν	83.0	indeclinable	Acts	10	883	0	38	  εἶδεν ἐν [[ ἐν ]] φανερῶς ὡσεὶ περὶ
περί	83.0	indeclinable	Acts	10	883	0	42	φανερῶς ὡσεὶ περὶ [[ περὶ ]] ἐνάτην τῆς ἡμέρας
εἰσέρχομαι	15.0	vbs. of motion	Acts	10	883	0	50	τοῦ θεοῦ εἰσελθόντα [[ εἰσελθόντα ]] αὐτὸν καὶ εἰπόντα
πρός	83.0	indeclinable	Acts	10	883	0	51	θεοῦ εἰσελθόντα πρὸς [[ πρὸς ]] καὶ εἰπόντα αὐτῷ
ἀναβαίνω	15.0	vbs. of motion	Acts	10	883	6	79	 [[ ἀνέβησαν ]] 
εἰς	83.0	indeclinable	Acts	10	883	6	80	 [[ εἰς ]] 
ἔμπροσθεν	83.0	indeclinable	Acts	10	883	6	82	 [[ ἔμπροσθεν ]] 
πέμπω	15.0	other vbs.	Acts	10	883	6	88	 [[ πέμψον ]] 
εἰς	83.0	indeclinable	Acts	10	883	6	90	 [[ εἰς ]] 
ἰόππη	93.0	toponym	Acts	10	883	6	91	 [[ Ἰόππην ]] 
μεταπέμπω	15.0	vbs. of motion	Acts	10	883	6	93	 [[ μετάπεμψαι ]] 
ξενίζω		vbs. of motion	Acts	10	883	7	101	 [[ ξενίζεται ]] 
παρά	83.0	indeclinable	Acts	10	883	7	102	 [[ παρά ]] 
οἰκίον		buildings	Acts	10	883	7	108	 [[ οἰκία ]] 
παρά	83.0	indeclinable	Acts	10	883	7	109	 [[ παρὰ ]] 
θάλασσα	1.0	nature	Acts	10	883	7	110	 [[ θάλασσαν ]] 
ἀπέρχομαι	15.0	vbs. of motion	Acts	10	883	8	114	 [[ ἀπῆλθεν ]] 
οἰκέτης		buildings	Acts	10	883	8	123	 [[ οἰκετῶν ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	10	883	8	135	 [[ ἀπέστειλεν ]] 
εἰς	83.0	indeclinable	Acts	10	883	8	137	 [[ εἰς ]] 
ἰόππη	93.0	toponym	Acts	10	883	8	139	 [[ Ἰόππην ]] 
ὁδοιπορέω	15.0	vbs. of motion	Acts	10	883	10	144	 [[ ὁδοιπορούντων ]] 
πόλις	1.0	community	Acts	10	883	10	148	 [[ πόλει ]] 
ἐγγίζω	15.0	vbs. of motion	Acts	10	883	10	149	 [[ ἐγγιζόντων ]] 
ἀναβαίνω	15.0	vbs. of motion	Acts	10	883	10	150	 [[ ἀνέβη ]] 
ἐπί	83.0	indeclinable	Acts	10	883	10	152	 [[ ἐπὶ ]] 
δῶμα	7.0	buildings	Acts	10	883	10	154	 [[ δῶμα ]] 
περί	83.0	indeclinable	Acts	10	883	10	156	 [[ περὶ ]] 
οὐρανός	1.0	nature	Acts	10	883	14	177	 [[ οὐρανὸν ]] 
καταβαίνω	15.0	vbs. of motion	Acts	10	883	14	180	 [[ καταβαῖνον ]] 
καθίημι	15.0	other vbs.	Acts	10	883	14	188	 [[ καθιέμενον ]] 
ἐπί	83.0	indeclinable	Acts	10	883	14	189	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Acts	10	883	14	191	 [[ γῆς ]] 
ἐν	83.0	indeclinable	Acts	10	883	14	193	 [[ ἐν ]] 
γῆ	1.0	nature	Acts	10	883	14	202	 [[ γῆς ]] 
οὐρανός	1.0	nature	Acts	10	883	14	206	 [[ οὐρανοῦ ]] 
πρός	83.0	indeclinable	Acts	10	883	14	211	 [[ πρὸς ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	10	883	14	213	 [[ Ἀναστάς ]] 
ἐκ	84.0	indeclinable	Acts	10	883	17	236	 [[ ἐκ ]] 
πρός	83.0	indeclinable	Acts	10	883	17	238	 [[ πρὸς ]] 
ἐπί	83.0	indeclinable	Acts	10	883	20	251	 [[ ἐπὶ ]] 
ἀναλαμβάνω	15.0	other vbs.	Acts	10	883	21	255	 [[ ἀνελήμφθη ]] 
εἰς	83.0	indeclinable	Acts	10	883	21	258	 [[ εἰς ]] 
οὐρανός	1.0	nature	Acts	10	883	21	260	 [[ οὐρανόν ]] 
ἐν	83.0	indeclinable	Acts	10	883	23	264	 [[ ἐν ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	10	883	25	280	 [[ ἀπεσταλμένοι ]] 
ὑπό	83.0	indeclinable	Acts	10	883	25	281	 [[ ὑπὸ ]] 
οἰκία	7.0	buildings	Acts	10	883	25	286	 [[ οἰκίαν ]] 
ἐφίστημι	85.0	vbs. of motion	Acts	10	883	25	289	 [[ ἐπέστησαν ]] 
ἐπί	83.0	indeclinable	Acts	10	883	25	290	 [[ ἐπὶ ]] 
πυλών	7.0	buildings	Acts	10	883	25	292	 [[ πυλῶνα ]] 
ἐνθάδε	83.0	indeclinable	Acts	10	883	26	302	 [[ ἐνθάδε ]] 
ξενίζω		vbs. of motion	Acts	10	883	26	303	 [[ ξενίζεται ]] 
περί	83.0	indeclinable	Acts	10	883	27	309	 [[ περὶ ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	10	883	28	322	 [[ ἀναστὰς ]] 
καταβαίνω	15.0	vbs. of motion	Acts	10	883	28	323	 [[ κατάβηθι ]] 
πορεύομαι	15.0	vbs. of motion	Acts	10	883	28	325	 [[ πορεύου ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	10	883	28	332	 [[ ἀπέσταλκα ]] 
καταβαίνω	15.0	vbs. of motion	Acts	10	883	30	335	 [[ καταβὰς ]] 
πρός	83.0	indeclinable	Acts	10	883	30	338	 [[ πρὸς ]] 
πάρειμι	15.0	vbs. of motion	Acts	10	883	32	352	 [[ πάρεστε ]] 
ὑπό	83.0	indeclinable	Acts	10	883	35	367	 [[ ὑπὸ ]] 
ὑπό	83.0	indeclinable	Acts	10	883	35	374	 [[ ὑπὸ ]] 
μεταπέμπω	15.0	vbs. of motion	Acts	10	883	35	377	 [[ μεταπέμψασθαί ]] 
εἰς	83.0	indeclinable	Acts	10	883	35	379	 [[ εἰς ]] 
οἶκος	7.0	buildings	Acts	10	883	35	381	 [[ οἶκον ]] 
παρά	83.0	indeclinable	Acts	10	883	35	386	 [[ παρὰ ]] 
ξενίζω		vbs. of motion	Acts	10	883	37	392	 [[ ἐξένισεν ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	10	883	38	396	 [[ ἀναστὰς ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	10	883	38	397	 [[ ἐξῆλθεν ]] 
ἀπό	84.0	indeclinable	Acts	10	883	39	405	 [[ ἀπὸ ]] 
ἰόππη	93.0	toponym	Acts	10	883	39	406	 [[ Ἰόππης ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	10	883	39	407	 [[ συνῆλθον ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	10	883	40	413	 [[ εἰσῆλθεν ]] 
εἰς	83.0	indeclinable	Acts	10	883	40	414	 [[ εἰς ]] 
καισάρεια	93.0	toponym	Acts	10	883	40	416	 [[ Καισάρειαν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	10	883	43	436	 [[ εἰσελθεῖν ]] 
πίπτω	15.0	other vbs.	Acts	10	883	43	443	 [[ πεσὼν ]] 
ἐπί	83.0	indeclinable	Acts	10	883	43	444	 [[ ἐπὶ ]] 
προσκυνέω	17.0	vbs. of motion	Acts	10	883	43	447	 [[ προσεκύνησεν ]] 
ἐγείρω	17.0	other vbs.	Acts	10	883	44	452	 [[ ἤγειρεν ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	10	883	45	455	 [[ Ἀνάστηθι ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	10	883	45	465	 [[ εἰσῆλθεν ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	10	883	45	468	 [[ συνεληλυθότας ]] 
πρός	83.0	indeclinable	Acts	10	883	47	473	 [[ πρὸς ]] 
προσέρχομαι	15.0	vbs. of motion	Acts	10	883	48	484	 [[ προσέρχεσθαι ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	10	883	52	500	 [[ ἦλθον ]] 
μεταπέμπω	15.0	vbs. of motion	Acts	10	883	52	501	 [[ μεταπεμφθείς ]] 
μεταπέμπω	15.0	vbs. of motion	Acts	10	883	54	506	 [[ μετεπέμψασθέ ]] 
ἀπό	84.0	indeclinable	Acts	10	883	55	513	 [[ Ἀπὸ ]] 
μέχρι	84.0	indeclinable	Acts	10	883	55	516	 [[ μέχρι ]] 
ἐν	83.0	indeclinable	Acts	10	883	55	524	 [[ ἐν ]] 
οἶκος	7.0	buildings	Acts	10	883	55	526	 [[ οἴκῳ ]] 
ἵστημι	85.0	vbs. of motion	Acts	10	883	56	531	 [[ ἔστη ]] 
ἐνώπιον	83.0	indeclinable	Acts	10	883	56	532	 [[ ἐνώπιόν ]] 
ἐν	83.0	indeclinable	Acts	10	883	56	534	 [[ ἐν ]] 
ἐνώπιον	83.0	indeclinable	Acts	10	883	57	550	 [[ ἐνώπιον ]] 
πέμπω	15.0	other vbs.	Acts	10	883	58	554	 [[ πέμψον ]] 
εἰς	83.0	indeclinable	Acts	10	883	58	556	 [[ εἰς ]] 
ἰόππη	93.0	toponym	Acts	10	883	58	557	 [[ Ἰόππην ]] 
ξενίζω		vbs. of motion	Acts	10	883	60	565	 [[ ξενίζεται ]] 
ἐν	83.0	indeclinable	Acts	10	883	60	566	 [[ ἐν ]] 
οἰκία	7.0	buildings	Acts	10	883	60	567	 [[ οἰκίᾳ ]] 
παρά	83.0	indeclinable	Acts	10	883	60	570	 [[ παρὰ ]] 
θάλασσα	1.0	nature	Acts	10	883	60	571	 [[ θάλασσαν ]] 
πέμπω	15.0	other vbs.	Acts	10	883	61	575	 [[ ἔπεμψα ]] 
πρός	83.0	indeclinable	Acts	10	883	61	576	 [[ πρὸς ]] 
παραγίγνομαι	15.0	vbs. of motion	Acts	10	883	62	582	 [[ παραγενόμενος ]] 
ἐνώπιον	83.0	indeclinable	Acts	10	883	63	587	 [[ ἐνώπιον ]] 
πάρειμι	15.0	vbs. of motion	Acts	10	883	63	590	 [[ πάρεσμεν ]] 
ὑπό	83.0	indeclinable	Acts	10	883	64	596	 [[ ὑπὸ ]] 
ἐν	83.0	indeclinable	Acts	10	883	67	617	 [[ ἐν ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	10	883	67	633	 [[ ἀπέστειλεν ]] 
ἰσραήλ		toponym	Acts	10	883	67	636	 [[ Ἰσραὴλ ]] 
διά	84.0	indeclinable	Acts	10	883	67	639	 [[ διὰ ]] 
ἰουδαία	93.0	toponym	Acts	10	883	68	655	 [[ Ἰουδαίας ]] 
ἀπό	84.0	indeclinable	Acts	10	883	68	657	 [[ ἀπὸ ]] 
γαλιλαία	93.0	toponym	Acts	10	883	68	659	 [[ Γαλιλαίας ]] 
ἀπό	84.0	indeclinable	Acts	10	883	68	669	 [[ ἀπὸ ]] 
ναζαρά	93.0	toponym	Acts	10	883	68	670	 [[ Ναζαρέθ ]] 
διέρχομαι	15.0	vbs. of motion	Acts	10	883	68	681	 [[ διῆλθεν ]] 
ὑπό	83.0	indeclinable	Acts	10	883	68	688	 [[ ὑπὸ ]] 
ἐν	83.0	indeclinable	Acts	10	883	68	704	 [[ ἔν ]] 
χώρα	1.0	nature	Acts	10	883	68	707	 [[ χώρᾳ ]] 
ἰερουσαλήμ	93.0	toponym	Acts	10	883	68	711	 [[ Ἰερουσαλήμ ]] 
ἀναιρέω		other vbs.	Acts	10	883	68	714	 [[ ἀνεῖλαν ]] 
ἐπί	83.0	indeclinable	Acts	10	883	68	716	 [[ ἐπὶ ]] 
ἐγείρω	17.0	other vbs.	Acts	10	883	69	722	 [[ ἤγειρεν ]] 
ὑπό	83.0	indeclinable	Acts	10	883	70	740	 [[ ὑπὸ ]] 
συνεσθίω		other vbs.	Acts	10	883	70	745	 [[ συνεφάγομεν ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	10	883	71	751	 [[ ἀναστῆναι ]] 
ἐκ	84.0	indeclinable	Acts	10	883	71	753	 [[ ἐκ ]] 
ὑπό	83.0	indeclinable	Acts	10	883	71	769	 [[ ὑπὸ ]] 
διά	84.0	indeclinable	Acts	10	883	72	785	 [[ διὰ ]] 
εἰς	83.0	indeclinable	Acts	10	883	72	792	 [[ εἰς ]] 
ἐπί	83.0	indeclinable	Acts	10	883	73	807	 [[ ἐπὶ ]] 
ἐκ	84.0	indeclinable	Acts	10	883	73	817	 [[ ἐκ ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	10	883	74	821	 [[ συνῆλθαν ]] 
ἐπί	83.0	indeclinable	Acts	10	883	74	826	 [[ ἐπὶ ]] 
ἐκχέω	15.0	other vbs.	Acts	10	883	74	834	 [[ ἐκκέχυται ]] 
ἐν	83.0	indeclinable	Acts	10	883	78	872	 [[ ἐν ]] 
ἐπιμένω	85.0	vbs. of motion	Acts	10	883	79	881	 [[ ἐπιμεῖναι ]] 
κατά	83.0	indeclinable	Acts	11	556	0	10	οἱ ὄντες κατὰ [[ κατὰ ]] Ἰουδαίαν ὅτι καὶ
ἰουδαία	93.0	toponym	Acts	11	556	0	12	κατὰ τὴν Ἰουδαίαν [[ Ἰουδαίαν ]] καὶ τὰ ἔθνη
ἀναβαίνω	15.0	vbs. of motion	Acts	11	556	1	25	 [[ ἀνέβη ]] 
εἰς	83.0	indeclinable	Acts	11	556	1	27	 [[ εἰς ]] 
ἰερουσαλήμ	93.0	toponym	Acts	11	556	1	28	 [[ Ἰερουσαλήμ ]] 
πρός	83.0	indeclinable	Acts	11	556	1	30	 [[ πρὸς ]] 
ἐκ	84.0	indeclinable	Acts	11	556	1	33	 [[ ἐκ ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	11	556	2	38	 [[ Εἰσῆλθες ]] 
πρός	83.0	indeclinable	Acts	11	556	2	39	 [[ πρὸς ]] 
συνεσθίω		other vbs.	Acts	11	556	3	44	 [[ συνέφαγες ]] 
ἐκτίθημι	85.0	other vbs.	Acts	11	556	5	50	 [[ ἐξετίθετο ]] 
καθεξῆς		indeclinable	Acts	11	556	6	52	 [[ καθεξῆς ]] 
ἐν	83.0	indeclinable	Acts	11	556	8	57	 [[ ἐν ]] 
πόλις	1.0	community	Acts	11	556	8	58	 [[ πόλει ]] 
ἰόππη	93.0	toponym	Acts	11	556	8	59	 [[ Ἰόππῃ ]] 
ἐν	83.0	indeclinable	Acts	11	556	8	63	 [[ ἐν ]] 
καταβαίνω	15.0	vbs. of motion	Acts	11	556	8	66	 [[ καταβαῖνον ]] 
καθίημι	15.0	other vbs.	Acts	11	556	8	74	 [[ καθιεμένην ]] 
ἐκ	84.0	indeclinable	Acts	11	556	8	75	 [[ ἐκ ]] 
οὐρανός	1.0	nature	Acts	11	556	8	77	 [[ οὐρανοῦ ]] 
