lemma	Louw-Nida	Category	book	chap	total_words	sentence_Ix	token_Ix	kwic
ἐν	83.0	indeclinable	Matt	9	685	5	44	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	9	685	6	60	 [[ ἐν ]] 
ἀφίημι	85.0	vbs. of motion	Matt	9	685	9	70	 [[ Ἀφίενταί ]] 
ἐγείρω	17.0	other vbs.	Matt	9	685	10	76	 [[ Ἔγειρε ]] 
περιπατέω	15.0	vbs. of motion	Matt	9	685	10	78	 [[ περιπάτει ]] 
ἐπί	83.0	indeclinable	Matt	9	685	11	90	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Matt	9	685	11	92	 [[ γῆς ]] 
ἀφίημι	85.0	vbs. of motion	Matt	9	685	11	93	 [[ ἀφιέναι ]] 
ἐγείρω	17.0	other vbs.	Matt	9	685	14	100	 [[ Ἐγερθεὶς ]] 
κλίνη		buildings	Matt	9	685	14	104	 [[ κλίνην ]] 
ὑπάγω	15.0	vbs. of motion	Matt	9	685	14	106	 [[ ὕπαγε ]] 
εἰς	83.0	indeclinable	Matt	9	685	14	107	 [[ εἰς ]] 
οἶκος	7.0	buildings	Matt	9	685	14	109	 [[ οἶκόν ]] 
ἐγείρω	17.0	other vbs.	Matt	9	685	15	113	 [[ ἐγερθεὶς ]] 
ἀπέρχομαι	15.0	vbs. of motion	Matt	9	685	15	114	 [[ ἀπῆλθεν ]] 
εἰς	83.0	indeclinable	Matt	9	685	15	115	 [[ εἰς ]] 
οἶκος	7.0	buildings	Matt	9	685	15	117	 [[ οἶκον ]] 
παράγω	15.0	vbs. of motion	Matt	9	685	19	137	 [[ παράγων ]] 
ἐκεῖθεν	84.0	indeclinable	Matt	9	685	19	140	 [[ ἐκεῖθεν ]] 
κάθημαι	85.0	vbs. of motion	Matt	9	685	19	143	 [[ καθήμενον ]] 
ἐπί	83.0	indeclinable	Matt	9	685	19	144	 [[ ἐπὶ ]] 
τελώνιον		buildings	Matt	9	685	19	146	 [[ τελώνιον ]] 
ἀκολουθέω	15.0	vbs. of motion	Matt	9	685	20	152	 [[ Ἀκολούθει ]] 
ἀνίστημι	15.0	vbs. of motion	Matt	9	685	21	155	 [[ ἀναστὰς ]] 
ἀκολουθέω	15.0	vbs. of motion	Matt	9	685	21	156	 [[ ἠκολούθησεν ]] 
ἀνάκειμαι	17.0	vbs. of motion	Matt	9	685	22	162	 [[ ἀνακειμένου ]] 
ἐν	83.0	indeclinable	Matt	9	685	22	163	 [[ ἐν ]] 
οἰκία	7.0	buildings	Matt	9	685	22	165	 [[ οἰκίᾳ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	23	172	 [[ ἐλθόντες ]] 
συνανάκειμαι		vbs. of motion	Matt	9	685	23	173	 [[ συνανέκειντο ]] 
διά	84.0	indeclinable	Matt	9	685	25	189	 [[ Διὰ ]] 
πορεύομαι	15.0	vbs. of motion	Matt	9	685	29	216	 [[ πορευθέντες ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	30	228	 [[ ἦλθον ]] 
προσέρχομαι	15.0	vbs. of motion	Matt	9	685	32	235	 [[ προσέρχονται ]] 
διά	84.0	indeclinable	Matt	9	685	33	241	 [[ Διὰ ]] 
νυμφών	7.0	buildings	Matt	9	685	35	266	 [[ νυμφῶνος ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	37	275	 [[ ἐλεύσονται ]] 
ἐπιβάλλω	15.0	vbs. of motion	Matt	9	685	39	290	 [[ ἐπιβάλλει ]] 
ἐπί	83.0	indeclinable	Matt	9	685	39	294	 [[ ἐπὶ ]] 
ἀπό	84.0	indeclinable	Matt	9	685	40	302	 [[ ἀπὸ ]] 
βάλλω	85.0	other vbs.	Matt	9	685	41	311	 [[ βάλλουσιν ]] 
εἰς	83.0	indeclinable	Matt	9	685	41	314	 [[ εἰς ]] 
ἐκχέω	15.0	other vbs.	Matt	9	685	42	327	 [[ ἐκχεῖται ]] 
βάλλω	85.0	other vbs.	Matt	9	685	42	333	 [[ βάλλουσιν ]] 
εἰς	83.0	indeclinable	Matt	9	685	42	336	 [[ εἰς ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	44	350	 [[ ἐλθὼν ]] 
προσκυνέω	17.0	vbs. of motion	Matt	9	685	44	351	 [[ προσεκύνει ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	45	361	 [[ ἐλθὼν ]] 
ἐγείρω	17.0	other vbs.	Matt	9	685	46	372	 [[ ἐγερθεὶς ]] 
ἀκολουθέω	15.0	vbs. of motion	Matt	9	685	46	375	 [[ ἠκολούθει ]] 
προσέρχομαι	15.0	vbs. of motion	Matt	9	685	47	388	 [[ προσελθοῦσα ]] 
ὄπισθεν	83.0	indeclinable	Matt	9	685	47	389	 [[ ὄπισθεν ]] 
ἐν	83.0	indeclinable	Matt	9	685	48	399	 [[ ἐν ]] 
στρέφω	15.0	other vbs.	Matt	9	685	50	412	 [[ στραφεὶς ]] 
ἀπό	84.0	indeclinable	Matt	9	685	53	428	 [[ ἀπὸ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	54	434	 [[ ἐλθὼν ]] 
εἰς	83.0	indeclinable	Matt	9	685	54	437	 [[ εἰς ]] 
οἰκία	7.0	buildings	Matt	9	685	54	439	 [[ οἰκίαν ]] 
ἀναχωρέω	15.0	vbs. of motion	Matt	9	685	55	452	 [[ Ἀναχωρεῖτε ]] 
ἐκβάλλω	15.0	other vbs.	Matt	9	685	58	466	 [[ ἐξεβλήθη ]] 
εἰσέρχομαι	15.0	vbs. of motion	Matt	9	685	58	469	 [[ εἰσελθὼν ]] 
ἐγείρω	17.0	other vbs.	Matt	9	685	59	475	 [[ ἠγέρθη ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	9	685	59	480	 [[ ἐξῆλθεν ]] 
εἰς	83.0	indeclinable	Matt	9	685	59	484	 [[ εἰς ]] 
γῆ	1.0	nature	Matt	9	685	59	487	 [[ γῆν ]] 
παράγω	15.0	vbs. of motion	Matt	9	685	61	491	 [[ παράγοντι ]] 
ἐκεῖθεν	84.0	indeclinable	Matt	9	685	61	492	 [[ ἐκεῖθεν ]] 
ἀκολουθέω	15.0	vbs. of motion	Matt	9	685	61	495	 [[ ἠκολούθησαν ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	9	685	63	507	 [[ ἐλθόντι ]] 
εἰς	83.0	indeclinable	Matt	9	685	63	509	 [[ εἰς ]] 
οἰκία	7.0	buildings	Matt	9	685	63	511	 [[ οἰκίαν ]] 
προσέρχομαι	15.0	vbs. of motion	Matt	9	685	63	512	 [[ προσῆλθον ]] 
κατά	83.0	indeclinable	Matt	9	685	68	537	 [[ Κατὰ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	9	685	72	561	 [[ ἐξελθόντες ]] 
ἐν	83.0	indeclinable	Matt	9	685	72	564	 [[ ἐν ]] 
γῆ	1.0	nature	Matt	9	685	72	567	 [[ γῇ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	9	685	73	572	 [[ ἐξερχομένων ]] 
προσφέρω	15.0	other vbs.	Matt	9	685	74	574	 [[ προσήνεγκαν ]] 
ἐκβάλλω	15.0	other vbs.	Matt	9	685	75	581	 [[ ἐκβληθέντος ]] 
ἐν	83.0	indeclinable	Matt	9	685	77	595	 [[ ἐν ]] 
ἰσραήλ		toponym	Matt	9	685	77	597	 [[ Ἰσραήλ ]] 
ἐν	83.0	indeclinable	Matt	9	685	80	603	 [[ Ἐν ]] 
ἐκβάλλω	15.0	other vbs.	Matt	9	685	80	608	 [[ ἐκβάλλει ]] 
περιάγω	15.0	vbs. of motion	Matt	9	685	82	613	 [[ περιῆγεν ]] 
πόλις	1.0	community	Matt	9	685	82	617	 [[ πόλεις ]] 
κώμη	1.0	community	Matt	9	685	82	621	 [[ κώμας ]] 
ἐν	83.0	indeclinable	Matt	9	685	82	623	 [[ ἐν ]] 
συναγωγή	7.0	buildings	Matt	9	685	82	625	 [[ συναγωγαῖς ]] 
περί	83.0	indeclinable	Matt	9	685	84	646	 [[ περὶ ]] 
ῥίπτω	85.0	other vbs.	Matt	9	685	84	652	 [[ ἐρριμμένοι ]] 
ἐκβάλλω	15.0	other vbs.	Matt	9	685	89	680	 [[ ἐκβάλῃ ]] 
εἰς	83.0	indeclinable	Matt	9	685	89	682	 [[ εἰς ]] 
ἐκβάλλω	15.0	other vbs.	Matt	10	763	0	13	ἀκαθάρτων ὥστε ἐκβάλλειν [[ ἐκβάλλειν ]] καὶ θεραπεύειν πᾶσαν
ἀποστέλλω	15.0	vbs. of motion	Matt	10	763	5	81	 [[ ἀπέστειλεν ]] 
εἰς	83.0	indeclinable	Matt	10	763	6	87	 [[ Εἰς ]] 
ὁδός	1.0	road	Matt	10	763	6	88	 [[ ὁδὸν ]] 
ἀπέρχομαι	15.0	vbs. of motion	Matt	10	763	6	91	 [[ ἀπέλθητε ]] 
εἰς	83.0	indeclinable	Matt	10	763	6	93	 [[ εἰς ]] 
πόλις	1.0	community	Matt	10	763	6	94	 [[ πόλιν ]] 
σαμαρίτης	93.0	toponym	Matt	10	763	6	95	 [[ Σαμαριτῶν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Matt	10	763	6	97	 [[ εἰσέλθητε ]] 
πορεύομαι	15.0	vbs. of motion	Matt	10	763	8	99	 [[ πορεύεσθε ]] 
πρός	83.0	indeclinable	Matt	10	763	8	102	 [[ πρὸς ]] 
οἶκος	7.0	buildings	Matt	10	763	8	107	 [[ οἴκου ]] 
ἰσραήλ		toponym	Matt	10	763	8	108	 [[ Ἰσραήλ ]] 
πορεύομαι	15.0	vbs. of motion	Matt	10	763	9	110	 [[ πορευόμενοι ]] 
ἐγγίζω	15.0	vbs. of motion	Matt	10	763	9	115	 [[ Ἤγγικεν ]] 
οὐρανός	1.0	nature	Matt	10	763	9	119	 [[ οὐρανῶν ]] 
ἐγείρω	17.0	other vbs.	Matt	10	763	11	124	 [[ ἐγείρετε ]] 
ἐκβάλλω	15.0	other vbs.	Matt	10	763	13	128	 [[ ἐκβάλλετε ]] 
εἰς	83.0	indeclinable	Matt	10	763	14	141	 [[ εἰς ]] 
εἰς	83.0	indeclinable	Matt	10	763	14	148	 [[ εἰς ]] 
ὁδός	1.0	road	Matt	10	763	14	149	 [[ ὁδὸν ]] 
εἰς	83.0	indeclinable	Matt	10	763	15	165	 [[ εἰς ]] 
πόλις	1.0	community	Matt	10	763	15	169	 [[ πόλιν ]] 
κώμη	1.0	community	Matt	10	763	15	171	 [[ κώμην ]] 
εἰσέρχομαι	15.0	vbs. of motion	Matt	10	763	15	172	 [[ εἰσέλθητε ]] 
ἐν	83.0	indeclinable	Matt	10	763	16	175	 [[ ἐν ]] 
ἐκεῖ	83.0	indeclinable	Matt	10	763	17	179	 [[ κἀκεῖ ]] 
μένω	85.0	vbs. of motion	Matt	10	763	18	180	 [[ μείνατε ]] 
ἕως	84.0	indeclinable	Matt	10	763	18	181	 [[ ἕως ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	10	763	18	183	 [[ ἐξέλθητε ]] 
εἰσέρχομαι	15.0	vbs. of motion	Matt	10	763	19	185	 [[ εἰσερχόμενοι ]] 
εἰς	83.0	indeclinable	Matt	10	763	19	187	 [[ εἰς ]] 
οἰκία	7.0	buildings	Matt	10	763	19	189	 [[ οἰκίαν ]] 
οἰκία	7.0	buildings	Matt	10	763	20	198	 [[ οἰκία ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	10	763	20	200	 [[ ἐλθάτω ]] 
πρός	83.0	indeclinable	Matt	10	763	21	214	 [[ πρὸς ]] 
ἐπιστρέφω	15.0	vbs. of motion	Matt	10	763	21	216	 [[ ἐπιστραφήτω ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	10	763	21	229	 [[ ἐξερχόμενοι ]] 
ἔξω	83.0	indeclinable	Matt	10	763	21	230	 [[ ἔξω ]] 
οἰκία	7.0	buildings	Matt	10	763	21	232	 [[ οἰκίας ]] 
πόλις	1.0	community	Matt	10	763	21	235	 [[ πόλεως ]] 
γῆ	1.0	nature	Matt	10	763	24	249	 [[ γῇ ]] 
σόδομα	93.0	toponym	Matt	10	763	24	250	 [[ Σοδόμων ]] 
γόμορρα	93.0	toponym	Matt	10	763	24	252	 [[ Γομόρρων ]] 
ἐν	83.0	indeclinable	Matt	10	763	24	253	 [[ ἐν ]] 
πόλις	1.0	community	Matt	10	763	24	258	 [[ πόλει ]] 
ἀποστέλλω	15.0	vbs. of motion	Matt	10	763	26	263	 [[ ἀποστέλλω ]] 
ἐν	83.0	indeclinable	Matt	10	763	26	267	 [[ ἐν ]] 
μέσος	83.0	indeclinable	Matt	10	763	26	268	 [[ μέσῳ ]] 
ἀπό	84.0	indeclinable	Matt	10	763	28	284	 [[ ἀπὸ ]] 
εἰς	83.0	indeclinable	Matt	10	763	29	290	 [[ εἰς ]] 
ἐν	83.0	indeclinable	Matt	10	763	29	293	 [[ ἐν ]] 
συναγωγή	7.0	buildings	Matt	10	763	29	295	 [[ συναγωγαῖς ]] 
ἐπί	83.0	indeclinable	Matt	10	763	30	301	 [[ ἐπὶ ]] 
ἄγω	15.0	other vbs.	Matt	10	763	30	306	 [[ ἀχθήσεσθε ]] 
εἰς	83.0	indeclinable	Matt	10	763	30	309	 [[ εἰς ]] 
ἐν	83.0	indeclinable	Matt	10	763	32	329	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	10	763	35	350	 [[ ἐν ]] 
εἰς	83.0	indeclinable	Matt	10	763	37	357	 [[ εἰς ]] 
ἐπί	83.0	indeclinable	Matt	10	763	37	365	 [[ ἐπὶ ]] 
ὑπό	83.0	indeclinable	Matt	10	763	37	374	 [[ ὑπὸ ]] 
διά	84.0	indeclinable	Matt	10	763	37	376	 [[ διὰ ]] 
ὑπομένω	85.0	vbs. of motion	Matt	10	763	38	382	 [[ ὑπομείνας ]] 
εἰς	83.0	indeclinable	Matt	10	763	38	383	 [[ εἰς ]] 
διώκω	15.0	vbs. of motion	Matt	10	763	39	390	 [[ διώκωσιν ]] 
ἐν	83.0	indeclinable	Matt	10	763	39	392	 [[ ἐν ]] 
πόλις	1.0	community	Matt	10	763	39	394	 [[ πόλει ]] 
φεύγω	15.0	vbs. of motion	Matt	10	763	39	396	 [[ φεύγετε ]] 
εἰς	83.0	indeclinable	Matt	10	763	39	397	 [[ εἰς ]] 
πόλις	1.0	community	Matt	10	763	41	408	 [[ πόλεις ]] 
ἰσραήλ		toponym	Matt	10	763	41	410	 [[ Ἰσραὴλ ]] 
ἕως	84.0	indeclinable	Matt	10	763	41	411	 [[ ἕως ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	10	763	41	413	 [[ ἔλθῃ ]] 
οἰκοδεσπότης		buildings	Matt	10	763	44	450	 [[ οἰκοδεσπότην ]] 
οἰκιακός		buildings	Matt	10	763	44	456	 [[ οἰκιακοὺς ]] 
ἐν	83.0	indeclinable	Matt	10	763	46	479	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	10	763	46	483	 [[ ἐν ]] 
εἰς	83.0	indeclinable	Matt	10	763	47	488	 [[ εἰς ]] 
ἐπί	83.0	indeclinable	Matt	10	763	47	493	 [[ ἐπὶ ]] 
δῶμα	7.0	buildings	Matt	10	763	47	495	 [[ δωμάτων ]] 
ἀπό	84.0	indeclinable	Matt	10	763	47	500	 [[ ἀπὸ ]] 
ἐν	83.0	indeclinable	Matt	10	763	49	521	 [[ ἐν ]] 
γέεννα	1.0	nature	Matt	10	763	49	522	 [[ γεέννῃ ]] 
ἐκ	84.0	indeclinable	Matt	10	763	51	531	 [[ ἐξ ]] 
πίπτω	15.0	other vbs.	Matt	10	763	51	534	 [[ πεσεῖται ]] 
ἐπί	83.0	indeclinable	Matt	10	763	51	535	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Matt	10	763	51	537	 [[ γῆν ]] 
διαφέρω	15.0	vbs. of motion	Matt	10	763	53	559	 [[ διαφέρετε ]] 
ἐν	83.0	indeclinable	Matt	10	763	54	566	 [[ ἐν ]] 
ἔμπροσθεν	83.0	indeclinable	Matt	10	763	54	568	 [[ ἔμπροσθεν ]] 
ἐν	83.0	indeclinable	Matt	10	763	55	574	 [[ ἐν ]] 
ἔμπροσθεν	83.0	indeclinable	Matt	10	763	55	576	 [[ ἔμπροσθεν ]] 
ἐν	83.0	indeclinable	Matt	10	763	55	581	 [[ ἐν ]] 
οὐρανός	1.0	nature	Matt	10	763	55	582	 [[ οὐρανοῖς ]] 
ἔμπροσθεν	83.0	indeclinable	Matt	10	763	55	589	 [[ ἔμπροσθεν ]] 
ἔμπροσθεν	83.0	indeclinable	Matt	10	763	56	596	 [[ ἔμπροσθεν ]] 
ἐν	83.0	indeclinable	Matt	10	763	56	601	 [[ ἐν ]] 
οὐρανός	1.0	nature	Matt	10	763	56	602	 [[ οὐρανοῖς ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	10	763	57	607	 [[ ἦλθον ]] 
βάλλω	85.0	other vbs.	Matt	10	763	57	608	 [[ βαλεῖν ]] 
ἐπί	83.0	indeclinable	Matt	10	763	57	610	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Matt	10	763	57	612	 [[ γῆν ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	10	763	58	614	 [[ ἦλθον ]] 
βάλλω	85.0	other vbs.	Matt	10	763	58	615	 [[ βαλεῖν ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	10	763	60	620	 [[ ἦλθον ]] 
κατά	83.0	indeclinable	Matt	10	763	60	624	 [[ κατὰ ]] 
κατά	83.0	indeclinable	Matt	10	763	60	630	 [[ κατὰ ]] 
κατά	83.0	indeclinable	Matt	10	763	60	636	 [[ κατὰ ]] 
οἰκιακός		buildings	Matt	10	763	60	646	 [[ οἰκιακοὶ ]] 
ἀκολουθέω	15.0	vbs. of motion	Matt	10	763	60	681	 [[ ἀκολουθεῖ ]] 
ὀπίσω	83.0	indeclinable	Matt	10	763	60	682	 [[ ὀπίσω ]] 
ἀποστέλλω	15.0	vbs. of motion	Matt	10	763	64	718	 [[ ἀποστείλαντά ]] 
εἰς	83.0	indeclinable	Matt	10	763	64	724	 [[ εἰς ]] 
εἰς	83.0	indeclinable	Matt	10	763	65	734	 [[ εἰς ]] 
μικρός	81.0	nature	Matt	10	763	65	747	 [[ μικρῶν ]] 
εἰς	83.0	indeclinable	Matt	10	763	65	752	 [[ εἰς ]] 
μεταβαίνω	15.0	vbs. of motion	Matt	11	523	0	12	μαθηταῖς αὐτοῦ μετέβη [[ μετέβη ]] τοῦ διδάσκειν καὶ
ἐκεῖθεν	84.0	indeclinable	Matt	11	523	0	13	αὐτοῦ μετέβη ἐκεῖθεν [[ ἐκεῖθεν ]] διδάσκειν καὶ κηρύσσειν
ἐν	83.0	indeclinable	Matt	11	523	0	18	καὶ κηρύσσειν ἐν [[ ἐν ]] πόλεσιν αὐτῶν
πόλις	1.0	community	Matt	11	523	0	20	ἐν ταῖς πόλεσιν [[ πόλεσιν ]] 
ἐν	83.0	indeclinable	Matt	11	523	2	27	 [[ ἐν ]] 
δεσμωτήριον	7.0	buildings	Matt	11	523	2	29	 [[ δεσμωτηρίῳ ]] 
πέμπω	15.0	other vbs.	Matt	11	523	2	34	 [[ πέμψας ]] 
διά	84.0	indeclinable	Matt	11	523	2	35	 [[ διὰ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	11	523	3	45	 [[ ἐρχόμενος ]] 
πορεύομαι	15.0	vbs. of motion	Matt	11	523	5	56	 [[ Πορευθέντες ]] 
περιπατέω	15.0	vbs. of motion	Matt	11	523	6	68	 [[ περιπατοῦσιν ]] 
ἐγείρω	17.0	other vbs.	Matt	11	523	6	76	 [[ ἐγείρονται ]] 
ἐν	83.0	indeclinable	Matt	11	523	7	88	 [[ ἐν ]] 
πορεύομαι	15.0	vbs. of motion	Matt	11	523	8	93	 [[ πορευομένων ]] 
περί	83.0	indeclinable	Matt	11	523	8	100	 [[ περὶ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	11	523	9	103	 [[ ἐξήλθατε ]] 
εἰς	83.0	indeclinable	Matt	11	523	9	104	 [[ εἰς ]] 
ἔρημος	1.0	nature	Matt	11	523	9	106	 [[ ἔρημον ]] 
ὑπό	83.0	indeclinable	Matt	11	523	10	109	 [[ ὑπὸ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	11	523	11	115	 [[ ἐξήλθατε ]] 
ἐν	83.0	indeclinable	Matt	11	523	11	118	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	11	523	12	126	 [[ ἐν ]] 
οἶκος	7.0	buildings	Matt	11	523	12	128	 [[ οἴκοις ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	11	523	12	135	 [[ ἐξήλθατε ]] 
περί	83.0	indeclinable	Matt	11	523	15	147	 [[ περὶ ]] 
ἀποστέλλω	15.0	vbs. of motion	Matt	11	523	16	152	 [[ ἀποστέλλω ]] 
πρό	83.0	indeclinable	Matt	11	523	16	156	 [[ πρὸ ]] 
κατασκευάζω	45.0	other vbs.	Matt	11	523	16	160	 [[ κατασκευάσει ]] 
ὁδός	1.0	road	Matt	11	523	16	162	 [[ ὁδόν ]] 
ἔμπροσθεν	83.0	indeclinable	Matt	11	523	16	164	 [[ ἔμπροσθέν ]] 
ἐγείρω	17.0	other vbs.	Matt	11	523	19	171	 [[ ἐγήγερται ]] 
ἐν	83.0	indeclinable	Matt	11	523	19	172	 [[ ἐν ]] 
μικρός	81.0	nature	Matt	11	523	20	181	 [[ μικρότερος ]] 
ἐν	83.0	indeclinable	Matt	11	523	20	182	 [[ ἐν ]] 
οὐρανός	1.0	nature	Matt	11	523	20	186	 [[ οὐρανῶν ]] 
ἀπό	84.0	indeclinable	Matt	11	523	21	191	 [[ ἀπὸ ]] 
ἕως	84.0	indeclinable	Matt	11	523	21	198	 [[ ἕως ]] 
οὐρανός	1.0	nature	Matt	11	523	21	203	 [[ οὐρανῶν ]] 
ἕως	84.0	indeclinable	Matt	11	523	22	217	 [[ ἕως ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	11	523	23	230	 [[ ἔρχεσθαι ]] 
κάθημαι	85.0	vbs. of motion	Matt	11	523	25	246	 [[ καθημένοις ]] 
ἐν	83.0	indeclinable	Matt	11	523	25	247	 [[ ἐν ]] 
ἀγορά		buildings	Matt	11	523	25	249	 [[ ἀγοραῖς ]] 
ὀρχέομαι	15.0	vbs. of motion	Matt	11	523	27	260	 [[ ὠρχήσασθε ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	11	523	30	266	 [[ ἦλθεν ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	11	523	32	278	 [[ ἦλθεν ]] 
ἀπό	84.0	indeclinable	Matt	11	523	34	301	 [[ ἀπὸ ]] 
πόλις	1.0	community	Matt	11	523	36	310	 [[ πόλεις ]] 
ἐν	83.0	indeclinable	Matt	11	523	36	311	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	11	523	37	330	 [[ ἐν ]] 
τύρος	93.0	toponym	Matt	11	523	37	331	 [[ Τύρῳ ]] 
σιδών	93.0	toponym	Matt	11	523	37	333	 [[ Σιδῶνι ]] 
ἐν	83.0	indeclinable	Matt	11	523	37	339	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	11	523	37	343	 [[ ἐν ]] 
τύρος	93.0	toponym	Matt	11	523	40	352	 [[ Τύρῳ ]] 
σιδών	93.0	toponym	Matt	11	523	40	354	 [[ Σιδῶνι ]] 
ἐν	83.0	indeclinable	Matt	11	523	40	357	 [[ ἐν ]] 
καφαρναούμ	93.0	toponym	Matt	11	523	41	365	 [[ Καφαρναούμ ]] 
ἕως	84.0	indeclinable	Matt	11	523	41	367	 [[ ἕως ]] 
οὐρανός	1.0	nature	Matt	11	523	41	368	 [[ οὐρανοῦ ]] 
ὑψόω	81.0	other vbs.	Matt	11	523	41	369	 [[ ὑψωθήσῃ ]] 
ἕως	84.0	indeclinable	Matt	11	523	41	370	 [[ ἕως ]] 
ἐν	83.0	indeclinable	Matt	11	523	41	375	 [[ ἐν ]] 
σόδομα	93.0	toponym	Matt	11	523	41	376	 [[ Σοδόμοις ]] 
ἐν	83.0	indeclinable	Matt	11	523	41	382	 [[ ἐν ]] 
μένω	85.0	vbs. of motion	Matt	11	523	41	384	 [[ ἔμεινεν ]] 
μέχρι	84.0	indeclinable	Matt	11	523	41	386	 [[ μέχρι ]] 
γῆ	1.0	nature	Matt	11	523	42	394	 [[ γῇ ]] 
σόδομα	93.0	toponym	Matt	11	523	42	395	 [[ Σοδόμων ]] 
ἐν	83.0	indeclinable	Matt	11	523	42	398	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	11	523	43	404	 [[ Ἐν ]] 
οὐρανός	1.0	nature	Matt	11	523	44	417	 [[ οὐρανοῦ ]] 
γῆ	1.0	nature	Matt	11	523	44	420	 [[ γῆς ]] 
ἀπό	84.0	indeclinable	Matt	11	523	44	424	 [[ ἀπὸ ]] 
ἔμπροσθεν	83.0	indeclinable	Matt	11	523	45	440	 [[ ἔμπροσθέν ]] 
ὑπό	83.0	indeclinable	Matt	11	523	45	446	 [[ ὑπὸ ]] 
δεῦτε	84.0	indeclinable	Matt	11	523	48	476	 [[ Δεῦτε ]] 
πρός	83.0	indeclinable	Matt	11	523	48	477	 [[ πρός ]] 
φορτίζω	15.0	other vbs.	Matt	11	523	48	483	 [[ πεφορτισμένοι ]] 
ἀναπαύω	85.0	vbs. of motion	Matt	11	523	49	486	 [[ ἀναπαύσω ]] 
ἀνάπαυσις		buildings	Matt	11	523	52	508	 [[ ἀνάπαυσιν ]] 
ἐν	83.0	indeclinable	Matt	12	956	0	1	 [[ Ἐν ]] τῷ καιρῷ ἐπορεύθη
πορεύομαι	15.0	vbs. of motion	Matt	12	956	0	5	τῷ καιρῷ ἐπορεύθη [[ ἐπορεύθη ]] Ἰησοῦς τοῖς σάββασιν
διά	84.0	indeclinable	Matt	12	956	0	10	τοῖς σάββασιν διὰ [[ διὰ ]] σπορίμων
ἐν	83.0	indeclinable	Matt	12	956	5	40	 [[ ἐν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Matt	12	956	10	61	 [[ εἰσῆλθεν ]] 
εἰς	83.0	indeclinable	Matt	12	956	10	62	 [[ εἰς ]] 
οἶκος	7.0	buildings	Matt	12	956	10	64	 [[ οἶκον ]] 
ἐν	83.0	indeclinable	Matt	12	956	10	92	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	12	956	10	100	 [[ ἐν ]] 
ἱερόν	7.0	buildings	Matt	12	956	10	102	 [[ ἱερῷ ]] 
ἱερόν	7.0	buildings	Matt	12	956	12	115	 [[ ἱεροῦ ]] 
ὧδε	83.0	indeclinable	Matt	12	956	13	118	 [[ ὧδε ]] 
μεταβαίνω	15.0	vbs. of motion	Matt	12	956	17	147	 [[ μεταβὰς ]] 
ἐκεῖθεν	84.0	indeclinable	Matt	12	956	17	148	 [[ ἐκεῖθεν ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	12	956	17	149	 [[ ἦλθεν ]] 
εἰς	83.0	indeclinable	Matt	12	956	17	150	 [[ εἰς ]] 
συναγωγή	7.0	buildings	Matt	12	956	17	152	 [[ συναγωγὴν ]] 
ἐκ	84.0	indeclinable	Matt	12	956	22	180	 [[ ἐξ ]] 
ἐμπίπτω	15.0	vbs. of motion	Matt	12	956	23	189	 [[ ἐμπέσῃ ]] 
εἰς	83.0	indeclinable	Matt	12	956	23	193	 [[ εἰς ]] 
βόθυνος	1.0	nature	Matt	12	956	23	194	 [[ βόθυνον ]] 
