lemma	Louw-Nida	Category	book	chap	total_words	sentence_Ix	token_Ix	kwic
ἀπό	84.0	indeclinable	Luke	5	789	74	740	 [[ ἀπὸ ]] 
βάλλω	85.0	other vbs.	Luke	5	789	74	746	 [[ βάλλει ]] 
εἰς	83.0	indeclinable	Luke	5	789	74	749	 [[ εἰς ]] 
ἐκχέω	15.0	other vbs.	Luke	5	789	76	764	 [[ ἐκχυθήσεται ]] 
εἰς	83.0	indeclinable	Luke	5	789	77	773	 [[ εἰς ]] 
βάλλω	85.0	other vbs.	Luke	5	789	77	776	 [[ βλητέον ]] 
ἐν	83.0	indeclinable	Luke	6	972	0	3	Ἐγένετο δὲ ἐν [[ ἐν ]] διαπορεύεσθαι αὐτὸν διὰ
διαπορεύομαι	15.0	vbs. of motion	Luke	6	972	0	5	ἐν σαββάτῳ διαπορεύεσθαι [[ διαπορεύεσθαι ]] διὰ σπορίμων καὶ
διά	84.0	indeclinable	Luke	6	972	0	7	διαπορεύεσθαι αὐτὸν διὰ [[ διὰ ]] καὶ ἔτιλλον οἱ
πρός	83.0	indeclinable	Luke	6	972	5	37	 [[ πρὸς ]] 
εἰσέρχομαι	15.0	vbs. of motion	Luke	6	972	7	59	 [[ εἰσῆλθεν ]] 
εἰς	83.0	indeclinable	Luke	6	972	7	60	 [[ εἰς ]] 
οἶκος	7.0	buildings	Luke	6	972	7	62	 [[ οἶκον ]] 
ἐν	83.0	indeclinable	Luke	6	972	9	101	 [[ ἐν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Luke	6	972	9	104	 [[ εἰσελθεῖν ]] 
εἰς	83.0	indeclinable	Luke	6	972	9	106	 [[ εἰς ]] 
συναγωγή	7.0	buildings	Luke	6	972	9	108	 [[ συναγωγὴν ]] 
ἐκεῖ	83.0	indeclinable	Luke	6	972	10	114	 [[ ἐκεῖ ]] 
δεξιός	82.0	nature	Luke	6	972	11	120	 [[ δεξιὰ ]] 
ἐν	83.0	indeclinable	Luke	6	972	12	132	 [[ ἐν ]] 
ἐγείρω	17.0	other vbs.	Luke	6	972	15	156	 [[ Ἔγειρε ]] 
ἵστημι	85.0	vbs. of motion	Luke	6	972	15	158	 [[ στῆθι ]] 
εἰς	83.0	indeclinable	Luke	6	972	15	159	 [[ εἰς ]] 
μέσος	83.0	indeclinable	Luke	6	972	15	161	 [[ μέσον ]] 
ἀνίστημι	15.0	vbs. of motion	Luke	6	972	15	163	 [[ ἀναστὰς ]] 
ἵστημι	85.0	vbs. of motion	Luke	6	972	15	164	 [[ ἔστη ]] 
πρός	83.0	indeclinable	Luke	6	972	16	170	 [[ πρὸς ]] 
πρός	83.0	indeclinable	Luke	6	972	20	211	 [[ πρὸς ]] 
ἐν	83.0	indeclinable	Luke	6	972	23	221	 [[ ἐν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	6	972	23	225	 [[ ἐξελθεῖν ]] 
εἰς	83.0	indeclinable	Luke	6	972	23	227	 [[ εἰς ]] 
ὄρος	1.0	nature	Luke	6	972	23	229	 [[ ὄρος ]] 
ἐν	83.0	indeclinable	Luke	6	972	23	234	 [[ ἐν ]] 
καταβαίνω	15.0	vbs. of motion	Luke	6	972	26	301	 [[ καταβὰς ]] 
ἵστημι	85.0	vbs. of motion	Luke	6	972	26	304	 [[ ἔστη ]] 
ἐπί	83.0	indeclinable	Luke	6	972	26	305	 [[ ἐπὶ ]] 
τόπος	80.0	community	Luke	6	972	26	306	 [[ τόπου ]] 
ἀπό	84.0	indeclinable	Luke	6	972	26	318	 [[ ἀπὸ ]] 
ἰουδαία	93.0	toponym	Luke	6	972	26	321	 [[ Ἰουδαίας ]] 
παράλιος	1.0	nature	Luke	6	972	26	326	 [[ παραλίου ]] 
τύρος	93.0	toponym	Luke	6	972	26	327	 [[ Τύρου ]] 
σιδών	93.0	toponym	Luke	6	972	26	329	 [[ Σιδῶνος ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	6	972	26	332	 [[ ἦλθον ]] 
ἀπό	84.0	indeclinable	Luke	6	972	26	337	 [[ ἀπὸ ]] 
ἀπό	84.0	indeclinable	Luke	6	972	26	344	 [[ ἀπὸ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	6	972	26	360	 [[ ἐξήρχετο ]] 
ἐπαίρω	15.0	vbs. of motion	Luke	6	972	29	367	 [[ ἐπάρας ]] 
εἰς	83.0	indeclinable	Luke	6	972	29	371	 [[ εἰς ]] 
ἐκβάλλω	15.0	other vbs.	Luke	6	972	33	414	 [[ ἐκβάλωσιν ]] 
ἐν	83.0	indeclinable	Luke	6	972	34	427	 [[ ἐν ]] 
σκιρτάω	15.0	vbs. of motion	Luke	6	972	34	432	 [[ σκιρτήσατε ]] 
ἐν	83.0	indeclinable	Luke	6	972	35	439	 [[ ἐν ]] 
οὐρανός	1.0	nature	Luke	6	972	35	441	 [[ οὐρανῷ ]] 
κατά	83.0	indeclinable	Luke	6	972	35	442	 [[ κατὰ ]] 
ἀπέχω	85.0	other vbs.	Luke	6	972	36	459	 [[ ἀπέχετε ]] 
κατά	83.0	indeclinable	Luke	6	972	39	488	 [[ κατὰ ]] 
περί	83.0	indeclinable	Luke	6	972	44	519	 [[ περὶ ]] 
ἐπί	83.0	indeclinable	Luke	6	972	44	527	 [[ ἐπὶ ]] 
ἀπό	84.0	indeclinable	Luke	6	972	44	535	 [[ ἀπὸ ]] 
ἀπό	84.0	indeclinable	Luke	6	972	44	552	 [[ ἀπὸ ]] 
ἀπολαμβάνω	15.0	other vbs.	Luke	6	972	55	624	 [[ ἀπολάβωσιν ]] 
ἐπί	83.0	indeclinable	Luke	6	972	60	653	 [[ ἐπὶ ]] 
ἀπολύω	15.0	vbs. of motion	Luke	6	972	63	682	 [[ ἀπολύετε ]] 
ἀπολύω	15.0	vbs. of motion	Luke	6	972	63	684	 [[ ἀπολυθήσεσθε ]] 
εἰς	83.0	indeclinable	Luke	6	972	65	696	 [[ εἰς ]] 
ὁδηγέω	15.0	vbs. of motion	Luke	6	972	68	716	 [[ ὁδηγεῖν ]] 
εἰς	83.0	indeclinable	Luke	6	972	69	719	 [[ εἰς ]] 
βόθυνος	1.0	nature	Luke	6	972	69	720	 [[ βόθυνον ]] 
ἐμπίπτω	15.0	vbs. of motion	Luke	6	972	69	721	 [[ ἐμπεσοῦνται ]] 
ἐν	83.0	indeclinable	Luke	6	972	72	744	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Luke	6	972	73	754	 [[ ἐν ]] 
ἀφίημι	85.0	vbs. of motion	Luke	6	972	74	768	 [[ ἄφες ]] 
ἐκβάλλω	15.0	other vbs.	Luke	6	972	74	769	 [[ ἐκβάλω ]] 
ἐν	83.0	indeclinable	Luke	6	972	74	773	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Luke	6	972	75	779	 [[ ἐν ]] 
ἐκβάλλω	15.0	other vbs.	Luke	6	972	76	787	 [[ ἔκβαλε ]] 
ἐκ	84.0	indeclinable	Luke	6	972	76	791	 [[ ἐκ ]] 
ἐν	83.0	indeclinable	Luke	6	972	76	801	 [[ ἐν ]] 
ἐκβάλλω	15.0	other vbs.	Luke	6	972	76	807	 [[ ἐκβαλεῖν ]] 
ἐκ	84.0	indeclinable	Luke	6	972	81	828	 [[ ἐκ ]] 
ἐκ	84.0	indeclinable	Luke	6	972	82	835	 [[ ἐξ ]] 
ἄκανθα		nature	Luke	6	972	82	836	 [[ ἀκανθῶν ]] 
ἐκ	84.0	indeclinable	Luke	6	972	82	840	 [[ ἐκ ]] 
ἐκ	84.0	indeclinable	Luke	6	972	82	848	 [[ ἐκ ]] 
θησαυρός	7.0	buildings	Luke	6	972	82	851	 [[ θησαυροῦ ]] 
ἐκ	84.0	indeclinable	Luke	6	972	83	861	 [[ ἐκ ]] 
ἐκ	84.0	indeclinable	Luke	6	972	84	867	 [[ ἐκ ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	6	972	87	890	 [[ ἐρχόμενος ]] 
πρός	83.0	indeclinable	Luke	6	972	87	891	 [[ πρός ]] 
οἰκοδομέω	45.0	other vbs.	Luke	6	972	88	910	 [[ οἰκοδομοῦντι ]] 
οἰκία	7.0	buildings	Luke	6	972	88	911	 [[ οἰκίαν ]] 
βαθύνω	81.0	other vbs.	Luke	6	972	89	915	 [[ ἐβάθυνεν ]] 
τίθημι	85.0	other vbs.	Luke	6	972	89	917	 [[ ἔθηκεν ]] 
θεμέλιος	7.0	buildings	Luke	6	972	89	918	 [[ θεμέλιον ]] 
ἐπί	83.0	indeclinable	Luke	6	972	89	919	 [[ ἐπὶ ]] 
ποταμός	1.0	nature	Luke	6	972	90	927	 [[ ποταμὸς ]] 
οἰκία	7.0	buildings	Luke	6	972	90	929	 [[ οἰκίᾳ ]] 
διά	84.0	indeclinable	Luke	6	972	90	936	 [[ διὰ ]] 
οἰκοδομέω	45.0	other vbs.	Luke	6	972	90	939	 [[ οἰκοδομῆσθαι ]] 
οἰκοδομέω	45.0	other vbs.	Luke	6	972	92	951	 [[ οἰκοδομήσαντι ]] 
οἰκία	7.0	buildings	Luke	6	972	92	952	 [[ οἰκίαν ]] 
ἐπί	83.0	indeclinable	Luke	6	972	92	953	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Luke	6	972	92	955	 [[ γῆν ]] 
θεμέλιος	7.0	buildings	Luke	6	972	92	957	 [[ θεμελίου ]] 
ποταμός	1.0	nature	Luke	6	972	92	961	 [[ ποταμός ]] 
πίπτω	15.0	other vbs.	Luke	6	972	93	964	 [[ συνέπεσεν ]] 
οἰκία	7.0	buildings	Luke	6	972	94	970	 [[ οἰκίας ]] 
εἰς	83.0	indeclinable	Luke	7	938	0	7	ῥήματα αὐτοῦ εἰς [[ εἰς ]] ἀκοὰς τοῦ λαοῦ
εἰσέρχομαι	15.0	vbs. of motion	Luke	7	938	0	12	τοῦ λαοῦ εἰσῆλθεν [[ εἰσῆλθεν ]] Καφαρναούμ  
εἰς	83.0	indeclinable	Luke	7	938	0	13	λαοῦ εἰσῆλθεν εἰς [[ εἰς ]]  
καφαρναούμ	93.0	toponym	Luke	7	938	0	14	εἰσῆλθεν εἰς Καφαρναούμ [[ Καφαρναούμ ]] 
περί	83.0	indeclinable	Luke	7	938	3	31	 [[ περὶ ]] 
ἀποστέλλω	15.0	vbs. of motion	Luke	7	938	3	34	 [[ ἀπέστειλεν ]] 
πρός	83.0	indeclinable	Luke	7	938	3	35	 [[ πρὸς ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	3	43	 [[ ἐλθὼν ]] 
παραγίγνομαι	15.0	vbs. of motion	Luke	7	938	4	51	 [[ παραγενόμενοι ]] 
πρός	83.0	indeclinable	Luke	7	938	4	52	 [[ πρὸς ]] 
συναγωγή	7.0	buildings	Luke	7	938	6	73	 [[ συναγωγὴν ]] 
οἰκοδομέω	45.0	other vbs.	Luke	7	938	6	75	 [[ ᾠκοδόμησεν ]] 
πορεύομαι	15.0	vbs. of motion	Luke	7	938	7	81	 [[ ἐπορεύετο ]] 
μακράν	83.0	indeclinable	Luke	7	938	8	88	 [[ μακρὰν ]] 
ἀπέχω	85.0	other vbs.	Luke	7	938	8	89	 [[ ἀπέχοντος ]] 
ἀπό	84.0	indeclinable	Luke	7	938	8	90	 [[ ἀπὸ ]] 
οἰκία	7.0	buildings	Luke	7	938	8	92	 [[ οἰκίας ]] 
πέμπω	15.0	other vbs.	Luke	7	938	8	93	 [[ ἔπεμψεν ]] 
ὑπό	83.0	indeclinable	Luke	7	938	10	107	 [[ ὑπὸ ]] 
στέγη	7.0	buildings	Luke	7	938	10	109	 [[ στέγην ]] 
εἰσέρχομαι	15.0	vbs. of motion	Luke	7	938	10	111	 [[ εἰσέλθῃς ]] 
πρός	83.0	indeclinable	Luke	7	938	12	117	 [[ πρὸς ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	12	119	 [[ ἐλθεῖν ]] 
ὑπό	83.0	indeclinable	Luke	7	938	14	134	 [[ ὑπὸ ]] 
πορεύομαι	15.0	vbs. of motion	Luke	7	938	15	144	 [[ Πορεύθητι ]] 
πορεύομαι	15.0	vbs. of motion	Luke	7	938	15	146	 [[ πορεύεται ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	15	149	 [[ Ἔρχου ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	16	151	 [[ ἔρχεται ]] 
στρέφω	15.0	other vbs.	Luke	7	938	19	169	 [[ στραφεὶς ]] 
ἀκολουθέω	15.0	vbs. of motion	Luke	7	938	19	171	 [[ ἀκολουθοῦντι ]] 
ἐν	83.0	indeclinable	Luke	7	938	21	178	 [[ ἐν ]] 
ἰσραήλ		toponym	Luke	7	938	21	180	 [[ Ἰσραὴλ ]] 
ὑποστρέφω	15.0	vbs. of motion	Luke	7	938	22	186	 [[ ὑποστρέψαντες ]] 
εἰς	83.0	indeclinable	Luke	7	938	22	187	 [[ εἰς ]] 
οἶκος	7.0	buildings	Luke	7	938	22	189	 [[ οἶκον ]] 
πέμπω	15.0	other vbs.	Luke	7	938	22	191	 [[ πεμφθέντες ]] 
ἐν	83.0	indeclinable	Luke	7	938	23	199	 [[ ἐν ]] 
πορεύομαι	15.0	vbs. of motion	Luke	7	938	23	202	 [[ ἐπορεύθη ]] 
εἰς	83.0	indeclinable	Luke	7	938	23	203	 [[ εἰς ]] 
πόλις	1.0	community	Luke	7	938	23	204	 [[ πόλιν ]] 
ναΐν	93.0	toponym	Luke	7	938	23	206	 [[ Ναΐν ]] 
συμπορεύομαι	15.0	vbs. of motion	Luke	7	938	24	208	 [[ συνεπορεύοντο ]] 
ἐγγίζω	15.0	vbs. of motion	Luke	7	938	25	219	 [[ ἤγγισεν ]] 
πύλη	7.0	buildings	Luke	7	938	25	221	 [[ πύλῃ ]] 
πόλις	1.0	community	Luke	7	938	25	223	 [[ πόλεως ]] 
ἐκκομίζω	15.0	other vbs.	Luke	7	938	26	226	 [[ ἐξεκομίζετο ]] 
πόλις	1.0	community	Luke	7	938	27	240	 [[ πόλεως ]] 
προσέρχομαι	15.0	vbs. of motion	Luke	7	938	30	261	 [[ προσελθὼν ]] 
βαστάζω	15.0	other vbs.	Luke	7	938	31	267	 [[ βαστάζοντες ]] 
ἵστημι	85.0	vbs. of motion	Luke	7	938	31	268	 [[ ἔστησαν ]] 
ἐγείρω	17.0	other vbs.	Luke	7	938	33	274	 [[ ἐγέρθητι ]] 
ἀνακαθίζω	17.0	vbs. of motion	Luke	7	938	33	277	 [[ ἀνεκάθισεν ]] 
ἐγείρω	17.0	other vbs.	Luke	7	938	37	302	 [[ ἠγέρθη ]] 
ἐν	83.0	indeclinable	Luke	7	938	37	303	 [[ ἐν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	7	938	39	315	 [[ ἐξῆλθεν ]] 
ἐν	83.0	indeclinable	Luke	7	938	39	319	 [[ ἐν ]] 
ἰουδαία	93.0	toponym	Luke	7	938	39	322	 [[ Ἰουδαίᾳ ]] 
περί	83.0	indeclinable	Luke	7	938	39	323	 [[ περὶ ]] 
περίχωρος	1.0	indeclinable	Luke	7	938	39	328	 [[ περιχώρῳ ]] 
περί	83.0	indeclinable	Luke	7	938	41	336	 [[ περὶ ]] 
πέμπω	15.0	other vbs.	Luke	7	938	42	349	 [[ ἔπεμψεν ]] 
πρός	83.0	indeclinable	Luke	7	938	42	350	 [[ πρὸς ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	43	357	 [[ ἐρχόμενος ]] 
παραγίγνομαι	15.0	vbs. of motion	Luke	7	938	45	362	 [[ παραγενόμενοι ]] 
πρός	83.0	indeclinable	Luke	7	938	45	364	 [[ πρὸς ]] 
ἀποστέλλω	15.0	vbs. of motion	Luke	7	938	46	372	 [[ ἀπέστειλεν ]] 
πρός	83.0	indeclinable	Luke	7	938	46	374	 [[ πρὸς ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	47	380	 [[ ἐρχόμενος ]] 
ἐν	83.0	indeclinable	Luke	7	938	47	385	 [[ ἐν ]] 
ἀπό	84.0	indeclinable	Luke	7	938	47	391	 [[ ἀπὸ ]] 
πορεύομαι	15.0	vbs. of motion	Luke	7	938	49	408	 [[ Πορευθέντες ]] 
περιπατέω	15.0	vbs. of motion	Luke	7	938	50	418	 [[ περιπατοῦσιν ]] 
ἐγείρω	17.0	other vbs.	Luke	7	938	51	424	 [[ ἐγείρονται ]] 
ἐν	83.0	indeclinable	Luke	7	938	53	435	 [[ ἐν ]] 
ἀπέρχομαι	15.0	vbs. of motion	Luke	7	938	54	438	 [[ Ἀπελθόντων ]] 
πρός	83.0	indeclinable	Luke	7	938	54	445	 [[ πρὸς ]] 
περί	83.0	indeclinable	Luke	7	938	54	448	 [[ περὶ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	7	938	55	451	 [[ ἐξήλθατε ]] 
εἰς	83.0	indeclinable	Luke	7	938	55	452	 [[ εἰς ]] 
ἔρημος	1.0	nature	Luke	7	938	55	454	 [[ ἔρημον ]] 
ὑπό	83.0	indeclinable	Luke	7	938	56	457	 [[ ὑπὸ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	7	938	57	463	 [[ ἐξήλθατε ]] 
ἐν	83.0	indeclinable	Luke	7	938	57	466	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Luke	7	938	58	472	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Luke	7	938	58	478	 [[ ἐν ]] 
βασίλειος		buildings	Luke	7	938	58	480	 [[ βασιλείοις ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	7	938	58	485	 [[ ἐξήλθατε ]] 
περί	83.0	indeclinable	Luke	7	938	62	497	 [[ περὶ ]] 
ἀποστέλλω	15.0	vbs. of motion	Luke	7	938	63	501	 [[ ἀποστέλλω ]] 
πρό	83.0	indeclinable	Luke	7	938	63	505	 [[ πρὸ ]] 
κατασκευάζω	45.0	other vbs.	Luke	7	938	63	509	 [[ κατασκευάσει ]] 
ὁδός	1.0	road	Luke	7	938	63	511	 [[ ὁδόν ]] 
ἔμπροσθεν	83.0	indeclinable	Luke	7	938	63	513	 [[ ἔμπροσθέν ]] 
ἐν	83.0	indeclinable	Luke	7	938	65	519	 [[ ἐν ]] 
μικρός	81.0	nature	Luke	7	938	67	527	 [[ μικρότερος ]] 
ἐν	83.0	indeclinable	Luke	7	938	67	528	 [[ ἐν ]] 
εἰς	83.0	indeclinable	Luke	7	938	70	564	 [[ εἰς ]] 
ἐν	83.0	indeclinable	Luke	7	938	72	588	 [[ ἐν ]] 
ἀγορά		buildings	Luke	7	938	72	589	 [[ ἀγορᾷ ]] 
κάθημαι	85.0	vbs. of motion	Luke	7	938	72	590	 [[ καθημένοις ]] 
ὀρχέομαι	15.0	vbs. of motion	Luke	7	938	75	600	 [[ ὠρχήσασθε ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	77	606	 [[ ἐλήλυθεν ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	7	938	80	622	 [[ ἐλήλυθεν ]] 
ἀπό	84.0	indeclinable	Luke	7	938	82	646	 [[ ἀπὸ ]] 
εἰσέρχομαι	15.0	vbs. of motion	Luke	7	938	85	663	 [[ εἰσελθὼν ]] 
εἰς	83.0	indeclinable	Luke	7	938	85	664	 [[ εἰς ]] 
οἶκος	7.0	buildings	Luke	7	938	85	666	 [[ οἶκον ]] 
κατακλίνω	17.0	vbs. of motion	Luke	7	938	85	669	 [[ κατεκλίθη ]] 
ἐν	83.0	indeclinable	Luke	7	938	85	676	 [[ ἐν ]] 
πόλις	1.0	community	Luke	7	938	85	678	 [[ πόλει ]] 
κατάκειμαι	17.0	vbs. of motion	Luke	7	938	85	683	 [[ κατάκειται ]] 
ἐν	83.0	indeclinable	Luke	7	938	85	684	 [[ ἐν ]] 
οἰκία	7.0	buildings	Luke	7	938	85	686	 [[ οἰκίᾳ ]] 
κομίζω	15.0	vbs. of motion	Luke	7	938	85	689	 [[ κομίσασα ]] 
ἵστημι	85.0	vbs. of motion	Luke	7	938	85	694	 [[ στᾶσα ]] 
ὀπίσω	83.0	indeclinable	Luke	7	938	85	695	 [[ ὀπίσω ]] 
παρά	83.0	indeclinable	Luke	7	938	85	696	 [[ παρὰ ]] 
ἐν	83.0	indeclinable	Luke	7	938	88	733	 [[ ἐν ]] 
πρός	83.0	indeclinable	Luke	7	938	92	759	 [[ πρὸς ]] 
ὑπολαμβάνω	15.0	other vbs.	Luke	7	938	101	803	 [[ Ὑπολαμβάνω ]] 
στρέφω	15.0	other vbs.	Luke	7	938	104	817	 [[ στραφεὶς ]] 
πρός	83.0	indeclinable	Luke	7	938	104	818	 [[ πρὸς ]] 
εἰσέρχομαι	15.0	vbs. of motion	Luke	7	938	106	828	 [[ εἰσῆλθόν ]] 
εἰς	83.0	indeclinable	Luke	7	938	106	830	 [[ εἰς ]] 
οἰκία	7.0	buildings	Luke	7	938	106	832	 [[ οἰκίαν ]] 
ἐπί	83.0	indeclinable	Luke	7	938	107	835	 [[ ἐπὶ ]] 
εἰσέρχομαι	15.0	vbs. of motion	Luke	7	938	110	861	 [[ εἰσῆλθον ]] 
ἀφίημι	85.0	vbs. of motion	Luke	7	938	111	887	 [[ ἀφέωνται ]] 
ἀφίημι	85.0	vbs. of motion	Luke	7	938	112	899	 [[ ἀφίεται ]] 
ἀφίημι	85.0	vbs. of motion	Luke	7	938	115	906	 [[ Ἀφέωνταί ]] 
συνανάκειμαι		vbs. of motion	Luke	7	938	115	914	 [[ συνανακείμενοι ]] 
ἐν	83.0	indeclinable	Luke	7	938	115	916	 [[ ἐν ]] 
ἀφίημι	85.0	vbs. of motion	Luke	7	938	116	924	 [[ ἀφίησιν ]] 
πρός	83.0	indeclinable	Luke	7	938	117	928	 [[ πρὸς ]] 
πορεύομαι	15.0	vbs. of motion	Luke	7	938	119	936	 [[ πορεύου ]] 
εἰς	83.0	indeclinable	Luke	7	938	119	937	 [[ εἰς ]] 
ἐν	83.0	indeclinable	Luke	8	1141	0	3	Καὶ ἐγένετο ἐν [[ ἐν ]] καθεξῆς
καθεξῆς		indeclinable	Luke	8	1141	0	5	ἐν τῷ καθεξῆς [[ καθεξῆς ]] 
διοδεύω	15.0	vbs. of motion	Luke	8	1141	1	8	καὶ κώμην κηρύσσων [[ διώδευεν ]] εὐαγγελιζόμενος τὴν βασιλείαν
κατά	83.0	indeclinable	Luke	8	1141	1	9	κώμην κηρύσσων καὶ [[ κατὰ ]] τὴν βασιλείαν τοῦ
πόλις	1.0	community	Luke	8	1141	1	10	κηρύσσων καὶ εὐαγγελιζόμενος [[ πόλιν ]] βασιλείαν τοῦ θεοῦ
κώμη	1.0	community	Luke	8	1141	1	12	εὐαγγελιζόμενος τὴν βασιλείαν [[ κώμην ]] θεοῦ
ἀπό	84.0	indeclinable	Luke	8	1141	2	32	γυνὴ Χουζᾶ ἐπιτρόπου [[ ἀπὸ ]] καὶ Σουσάννα καὶ
μαγδαληνή	93.0	toponym	Luke	8	1141	2	40	πολλαί αἵτινες διηκόνουν [[ Μαγδαληνή ]] ἐκ τῶν ὑπαρχόντων
ἐξέρχομαι	15.0	vbs. of motion	Luke	8	1141	2	45	τῶν ὑπαρχόντων αὐταῖς [[ ἐξεληλύθει ]] 
ἐκ	84.0	indeclinable	Luke	8	1141	2	61	 [[ ἐκ ]] 
σύνειμι	85.0	vbs. of motion	Luke	8	1141	3	66	 [[ Συνιόντος ]] 
κατά	83.0	indeclinable	Luke	8	1141	3	72	 [[ κατὰ ]] 
πόλις	1.0	community	Luke	8	1141	3	73	 [[ πόλιν ]] 
ἐπιπορεύομαι	15.0	vbs. of motion	Luke	8	1141	3	74	 [[ ἐπιπορευομένων ]] 
πρός	83.0	indeclinable	Luke	8	1141	3	75	 [[ πρὸς ]] 
διά	84.0	indeclinable	Luke	8	1141	3	78	 [[ διὰ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Luke	8	1141	4	81	 [[ Ἐξῆλθεν ]] 
ἐν	83.0	indeclinable	Luke	8	1141	4	90	 [[ ἐν ]] 
πίπτω	15.0	other vbs.	Luke	8	1141	5	96	 [[ ἔπεσεν ]] 
παρά	83.0	indeclinable	Luke	8	1141	5	97	 [[ παρὰ ]] 
ὁδός	1.0	road	Luke	8	1141	5	99	 [[ ὁδόν ]] 
οὐρανός	1.0	nature	Luke	8	1141	5	106	 [[ οὐρανοῦ ]] 
καταπίπτω	15.0	other vbs.	Luke	8	1141	6	112	 [[ κατέπεσεν ]] 
ἐπί	83.0	indeclinable	Luke	8	1141	6	113	 [[ ἐπὶ ]] 
διά	84.0	indeclinable	Luke	8	1141	6	119	 [[ διὰ ]] 
πίπτω	15.0	other vbs.	Luke	8	1141	6	127	 [[ ἔπεσεν ]] 
ἐν	83.0	indeclinable	Luke	8	1141	6	128	 [[ ἐν ]] 
μέσος	83.0	indeclinable	Luke	8	1141	6	129	 [[ μέσῳ ]] 
ἄκανθα		nature	Luke	8	1141	6	131	 [[ ἀκανθῶν ]] 
ἄκανθα		nature	Luke	8	1141	6	135	 [[ ἄκανθαι ]] 
πίπτω	15.0	other vbs.	Luke	8	1141	7	141	 [[ ἔπεσεν ]] 
εἰς	83.0	indeclinable	Luke	8	1141	7	142	 [[ εἰς ]] 
γῆ	1.0	nature	Luke	8	1141	7	144	 [[ γῆν ]] 
ἐν	83.0	indeclinable	Luke	8	1141	12	188	 [[ ἐν ]] 
παρά	83.0	indeclinable	Luke	8	1141	15	214	 [[ παρὰ ]] 
ὁδός	1.0	road	Luke	8	1141	15	216	 [[ ὁδόν ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	8	1141	15	221	 [[ ἔρχεται ]] 
ἀπό	84.0	indeclinable	Luke	8	1141	15	228	 [[ ἀπὸ ]] 
ἐπί	83.0	indeclinable	Luke	8	1141	17	239	 [[ ἐπὶ ]] 
πρός	83.0	indeclinable	Luke	8	1141	18	256	 [[ πρὸς ]] 
ἐν	83.0	indeclinable	Luke	8	1141	18	260	 [[ ἐν ]] 
ἀφίστημι	15.0	vbs. of motion	Luke	8	1141	18	263	 [[ ἀφίστανται ]] 
εἰς	83.0	indeclinable	Luke	8	1141	19	267	 [[ εἰς ]] 
ἄκανθα		nature	Luke	8	1141	19	269	 [[ ἀκάνθας ]] 
πίπτω	15.0	other vbs.	Luke	8	1141	19	270	 [[ πεσόν ]] 
ὑπό	83.0	indeclinable	Luke	8	1141	20	276	 [[ ὑπὸ ]] 
πορεύομαι	15.0	vbs. of motion	Luke	8	1141	20	284	 [[ πορευόμενοι ]] 
ἐν	83.0	indeclinable	Luke	8	1141	21	292	 [[ ἐν ]] 
γῆ	1.0	nature	Luke	8	1141	21	295	 [[ γῇ ]] 
ἐν	83.0	indeclinable	Luke	8	1141	21	299	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Luke	8	1141	21	310	 [[ ἐν ]] 
ὑποκάτω	83.0	indeclinable	Luke	8	1141	22	321	 [[ ὑποκάτω ]] 
κλίνη		buildings	Luke	8	1141	22	322	 [[ κλίνης ]] 
τίθημι	85.0	other vbs.	Luke	8	1141	22	323	 [[ τίθησιν ]] 
ἐπί	83.0	indeclinable	Luke	8	1141	22	325	 [[ ἐπὶ ]] 
τίθημι	85.0	other vbs.	Luke	8	1141	22	327	 [[ τίθησιν ]] 
εἰσπορεύομαι	15.0	vbs. of motion	Luke	8	1141	22	330	 [[ εἰσπορευόμενοι ]] 
εἰς	83.0	indeclinable	Luke	8	1141	24	350	 [[ εἰς ]] 
ἔρχομαι	15.0	vbs. of motion	Luke	8	1141	24	352	 [[ ἔλθῃ ]] 
παραγίγνομαι	15.0	vbs. of motion	Luke	8	1141	29	377	 [[ Παρεγένετο ]] 
